id,nombre,edad,ciudad,departamento,salario,fecha_alta,remoto,seniority,puntuacion
1091,Hugo,46,Sevilla,IT,4929,2022-11-07,False,Junior,2.5
1092,Luis,38,Pamplona,Atención Cliente,2204,2022-07-16,True,SemiSenior,9.75
1093,Paula,36,Valladolid,Logística,4470,2024-10-10,True,SemiSenior,1.74
1094,Diego,38,Valencia,IT,4633,2022-03-23,False,SemiSenior,0.32
1095,Nuria,59,Gijón,IT,2322,2021-11-11,False,Junior,9.49
1096,Laura,60,Gijón,Finanzas,5895,2020-06-14,False,SemiSenior,3.06
1097,Laura,24,Pamplona,IT,2625,2024-09-25,True,Junior,3.93
1098,Lucía,22,Sevilla,Operaciones,3838,2024-04-12,False,Junior,0.81
1099,Irene,28,A Coruña,Logística,3570,2020-03-26,True,SemiSenior,4.04
1100,Paula,54,Pamplona,Marketing,4523,2022-06-16,True,Junior,9.72
1101,María,37,Gijón,Marketing,5528,2022-09-20,False,Junior,6.94
1102,Adrián,55,Valencia,Atención Cliente,3087,2022-08-29,False,Junior,4.74
1103,Jorge,45,Santander,Marketing,3046,2025-03-17,False,SemiSenior,3.07
1104,Ana,41,Zaragoza,Ventas,4807,2020-11-07,False,SemiSenior,3.66
1105,María,30,Murcia,IT,5771,2021-09-26,False,Junior,6.11
1106,Diego,32,Valladolid,Atención Cliente,5563,2021-01-09,True,SemiSenior,2.54
1107,Pedro,24,Alicante,Logística,4813,2021-05-20,True,Senior,1.52
1108,Patricia,40,Barcelona,IT,4575,2025-02-20,False,Junior,6.96
1109,Fernando,30,Valladolid,Atención Cliente,4890,2025-05-01,False,Senior,8.69
1110,Andrés,30,Gijón,Ventas,5693,2020-04-02,True,Junior,9.02
1111,Ana,19,Valladolid,Ventas,1251,2023-08-01,True,SemiSenior,8.41
1112,Natalia,52,Bilbao,RRHH,4026,2021-04-27,True,Junior,5.31
1113,Lucía,58,Madrid,RRHH,1363,2021-02-02,True,Junior,7.89
1114,Adrián,39,Valladolid,Atención Cliente,3970,2021-08-27,False,Junior,9.26
1115,Elena,41,Granada,Operaciones,3095,2021-02-06,True,Junior,0.23
1116,Natalia,57,Valladolid,Ventas,2662,2022-10-11,True,Senior,4.12
1117,Ana,39,Pamplona,Finanzas,5477,2025-08-22,False,SemiSenior,2.04
1118,Pedro,44,A Coruña,Logística,4606,2023-04-28,False,Senior,9.97
1119,Sofía,36,Murcia,Operaciones,3924,2024-02-06,False,SemiSenior,9.3
1120,Luis,40,Madrid,Ventas,5434,2022-10-18,True,SemiSenior,8.02
1121,Noelia,40,Valladolid,Ventas,1670,2020-01-29,True,Junior,2.96
1122,Nuria,48,Sevilla,RRHH,4302,2020-06-23,True,SemiSenior,9.52
1123,Adrián,43,Granada,RRHH,1950,2021-07-10,True,Junior,0.29
1124,Carlos,39,Sevilla,Marketing,2318,2021-05-19,True,Senior,1.88
1125,Irene,21,Santander,IT,2088,2024-10-05,True,Senior,6.17
1126,Fernando,56,Bilbao,IT,3812,2024-10-12,True,Junior,7.93
1127,Luis,56,Zaragoza,Finanzas,4220,2024-11-03,True,SemiSenior,8.84
1128,María,25,Sevilla,Logística,4829,2023-08-12,False,SemiSenior,3.01
1129,Laura,30,Valencia,Finanzas,3315,2023-02-25,True,SemiSenior,3.91
1130,Carmen,59,Santander,RRHH,5709,2023-09-05,True,Junior,4.55
1131,Ana,31,Bilbao,Logística,2993,2022-04-22,False,SemiSenior,0.27
1132,Pablo,52,Murcia,Operaciones,1951,2023-10-19,True,SemiSenior,8.64
1133,Noelia,51,Pamplona,Operaciones,1375,2024-07-02,False,Junior,3.38
1134,Fernando,55,A Coruña,Finanzas,1812,2024-04-28,False,SemiSenior,1.99
1135,Adrián,18,Madrid,Atención Cliente,3337,2023-06-24,False,Junior,4.09
1136,Adrián,38,Málaga,Finanzas,3182,2020-04-30,True,Senior,7.11
1137,Adrián,42,Málaga,Finanzas,5301,2024-02-09,False,Junior,8.71
1138,Carlos,53,Bilbao,Finanzas,1803,2022-01-28,False,Junior,2.15
1139,Marta,27,Valencia,Atención Cliente,2459,2024-03-19,True,Junior,1.73
1140,Fernando,31,Murcia,Logística,5907,2023-01-21,True,Senior,9.44
1141,Noelia,25,Málaga,Marketing,1337,2024-12-29,True,SemiSenior,5.51
1142,Patricia,50,Bilbao,Operaciones,3237,2021-12-01,False,Junior,3.66
1143,Lucía,60,Zaragoza,IT,2151,2025-04-11,True,Junior,1.99
1144,Diego,24,Málaga,Finanzas,3761,2024-10-14,True,SemiSenior,9.95
1145,Pedro,28,Valencia,Logística,5874,2021-11-16,False,SemiSenior,7.19
1146,Elena,31,Zaragoza,Operaciones,2290,2022-09-25,False,Junior,2.18
1147,Carmen,56,Pamplona,Marketing,2978,2023-01-04,True,Senior,0.91
1148,Patricia,37,Murcia,Finanzas,3356,2024-05-10,True,Junior,1.99
1149,Patricia,30,Valladolid,Marketing,5033,2023-11-27,True,SemiSenior,2.48
1150,Raúl,31,Pamplona,RRHH,5927,2024-10-29,False,Junior,1.11
1151,Andrés,43,A Coruña,Ventas,1663,2022-02-04,False,SemiSenior,2.3
1152,Fernando,34,Valencia,Finanzas,3546,2022-11-10,False,SemiSenior,1.17
1153,Pablo,24,Málaga,Ventas,4813,2022-06-10,True,Junior,3.78
1154,Adrián,53,Murcia,RRHH,1242,2025-02-25,True,SemiSenior,4.86
1155,Sofía,36,Murcia,Logística,5070,2021-09-23,True,Senior,4.55
1156,Jorge,29,Sevilla,Atención Cliente,2364,2023-04-30,True,Senior,8.29
1157,Noelia,49,Barcelona,RRHH,3688,2020-09-05,False,SemiSenior,2.54
1158,Andrés,50,Málaga,Logística,5897,2024-10-26,False,SemiSenior,8.87
1159,Jorge,24,Santander,IT,4249,2022-03-06,True,Senior,9.08
1160,Ana,21,Granada,Logística,5948,2021-12-06,False,Junior,9.6
1161,Carmen,19,Gijón,Marketing,4097,2023-04-21,True,Junior,1.81
1162,Raúl,50,Sevilla,Atención Cliente,2210,2022-10-29,False,Junior,2.46
1163,Laura,44,Zaragoza,Logística,4525,2024-10-21,True,Senior,6.24
1164,Sofía,52,Valladolid,Finanzas,4153,2023-01-05,False,Junior,1.41
1165,Noelia,44,Zaragoza,Finanzas,2691,2022-12-06,True,Junior,0.86
1166,Alberto,35,Zaragoza,Operaciones,1569,2020-08-05,False,SemiSenior,0.74
1167,Diego,43,Málaga,Ventas,4312,2020-02-15,False,Junior,6.06
1168,Jorge,49,Madrid,Ventas,3972,2022-04-05,False,Junior,8.05
1169,Fernando,35,Gijón,Marketing,4914,2025-08-28,False,SemiSenior,2.59
1170,Alberto,57,Santander,RRHH,1804,2025-03-13,True,Junior,9.34
1171,Raúl,56,Barcelona,Operaciones,3786,2023-07-25,False,Senior,7.92
1172,Carlos,52,Zaragoza,Marketing,5130,2023-07-29,True,Junior,0.77
1173,Fernando,60,Murcia,Finanzas,5478,2022-03-21,False,Senior,4.07
1174,Paula,34,Alicante,IT,5710,2021-01-02,True,SemiSenior,0.68
1175,Carmen,22,Pamplona,IT,2217,2020-01-18,True,Junior,9.15
1176,Paula,38,Zaragoza,Logística,2030,2021-12-02,False,Junior,7.43
1177,Andrés,50,Alicante,Atención Cliente,3965,2021-10-17,True,SemiSenior,6.87
1178,Noelia,51,Pamplona,Atención Cliente,3421,2021-01-31,False,Junior,6.83
1179,Diego,34,Gijón,Marketing,2325,2021-06-20,True,Junior,2.85
1180,Diego,30,Bilbao,Finanzas,1689,2020-02-21,False,Senior,9.34
1181,Ricardo,37,Gijón,Operaciones,1889,2023-06-12,False,SemiSenior,9.23
1182,Paula,52,Zaragoza,Marketing,2828,2025-04-03,False,Senior,7.39
1183,Pedro,20,Madrid,Operaciones,4750,2023-11-30,True,Junior,4.69
1184,Patricia,32,Alicante,Operaciones,1512,2022-07-16,True,Junior,0.47
1185,Luis,27,Gijón,RRHH,1705,2022-05-19,True,SemiSenior,0.28
1186,Miguel,52,Málaga,RRHH,2470,2021-09-28,True,Junior,1.38
1187,Carlos,38,Zaragoza,Marketing,5394,2020-10-21,False,Junior,5.96
1188,Sofía,21,Málaga,Atención Cliente,5954,2023-05-23,True,Junior,7.98
1189,Luis,29,Barcelona,Logística,3313,2023-03-18,True,Junior,9.48
1190,Pablo,19,Pamplona,Logística,1414,2020-01-16,True,SemiSenior,1.75
1191,Carmen,38,Madrid,Atención Cliente,1257,2022-05-10,False,Junior,2.76
1192,Paula,60,Valladolid,Marketing,5323,2021-07-29,True,Senior,0.54
1193,Hugo,42,Madrid,Atención Cliente,3335,2020-12-18,True,Junior,9.89
1194,Luis,55,Granada,Ventas,1571,2023-12-26,False,Junior,7.81
1195,Laura,49,Santander,Logística,5201,2022-12-24,True,Junior,4.81
1196,Natalia,55,A Coruña,Marketing,3739,2023-08-04,False,SemiSenior,5.76
1197,Laura,31,A Coruña,RRHH,2879,2024-01-16,True,Senior,5.62
1198,Pedro,58,Gijón,IT,3370,2025-07-25,False,Senior,2.54
1199,Nuria,28,Pamplona,IT,2280,2024-07-19,False,Junior,1.85
1200,Carlos,36,Gijón,RRHH,5672,2023-07-08,False,SemiSenior,2.97
1201,Alberto,47,Valencia,Finanzas,4982,2024-12-24,False,Senior,2.47
1202,Hugo,30,Valladolid,IT,2155,2022-09-15,False,Junior,5.58
1203,Paula,29,Gijón,Atención Cliente,4728,2025-07-31,True,SemiSenior,3.08
1204,Pedro,23,Bilbao,IT,2062,2024-04-25,False,Junior,7.29
1205,Elena,18,Granada,Logística,3376,2023-09-09,False,SemiSenior,5.68
1206,Sergio,39,Madrid,Marketing,4794,2025-02-12,False,SemiSenior,5.32
1207,Pablo,60,Santander,RRHH,1374,2022-12-02,False,Junior,9.51
1208,Nuria,27,A Coruña,Ventas,4684,2024-01-31,True,Senior,3.22
1209,Sofía,36,Alicante,Atención Cliente,2284,2021-08-12,True,SemiSenior,6.35
1210,Isabel,58,Gijón,Operaciones,4556,2025-06-16,True,Senior,0.0
1211,Lucía,51,Valencia,IT,3596,2023-07-14,True,SemiSenior,7.37
1212,Noelia,18,Zaragoza,IT,1325,2024-06-06,True,Junior,5.03
1213,Carmen,39,Gijón,Finanzas,4857,2022-08-11,True,SemiSenior,2.08
1214,Noelia,24,Sevilla,Atención Cliente,2448,2024-11-29,False,Junior,0.02
1215,Alberto,28,Gijón,IT,5772,2020-06-02,False,Senior,7.07
1216,Adrián,28,Bilbao,Ventas,5232,2020-08-24,False,Junior,6.63
1217,Natalia,44,Valladolid,Finanzas,2125,2022-11-15,False,Senior,6.65
1218,Paula,26,Murcia,IT,4084,2024-02-25,True,SemiSenior,4.37
1219,Fernando,28,Granada,Marketing,2938,2024-08-02,True,SemiSenior,6.39
1220,Lucía,27,Gijón,IT,4091,2022-06-29,False,SemiSenior,5.71
1221,Pedro,33,Málaga,RRHH,3874,2023-09-06,False,SemiSenior,2.39
1222,Fernando,46,Sevilla,Operaciones,2620,2023-02-18,False,SemiSenior,5.19
1223,Sergio,35,Zaragoza,RRHH,4327,2025-06-13,False,SemiSenior,5.15
1224,Fernando,32,A Coruña,Marketing,2449,2023-09-15,False,Junior,8.24
1225,Irene,40,Alicante,RRHH,5556,2022-05-12,False,SemiSenior,4.33
1226,Jorge,44,Alicante,Finanzas,5744,2025-06-30,False,Junior,4.36
1227,Diego,18,Málaga,Ventas,1996,2020-08-10,False,SemiSenior,9.84
1228,Isabel,56,Pamplona,IT,4693,2025-07-31,True,SemiSenior,8.94
1229,Paula,57,Barcelona,Ventas,5661,2020-11-14,True,Junior,2.42
1230,Ana,43,Barcelona,Logística,1809,2021-08-19,True,SemiSenior,9.1
1231,María,42,Madrid,Operaciones,4750,2024-08-27,False,SemiSenior,1.38
1232,Pablo,47,Santander,Ventas,5701,2024-02-27,False,SemiSenior,8.53
1233,Isabel,36,Sevilla,Marketing,2280,2025-07-01,True,SemiSenior,1.83
1234,Carlos,33,A Coruña,RRHH,3995,2024-04-01,True,SemiSenior,4.26
1235,Carlos,33,Gijón,Ventas,5030,2023-08-11,False,SemiSenior,9.84
1236,Luis,24,Alicante,Atención Cliente,2800,2021-12-18,True,Junior,0.97
1237,Nuria,54,Pamplona,Logística,2341,2020-01-10,False,Junior,8.4
1238,Pedro,31,Madrid,Ventas,3106,2020-09-13,True,SemiSenior,4.95
1239,Hugo,30,Zaragoza,IT,2810,2021-09-08,True,Junior,1.11
1240,Carlos,59,Murcia,Marketing,4682,2020-03-25,True,Junior,9.52
1241,Paula,39,Granada,Finanzas,2980,2022-11-17,True,Junior,5.49
1242,Elena,44,A Coruña,Atención Cliente,3006,2024-05-28,True,Junior,8.81
1243,Sergio,28,Valladolid,Marketing,5734,2025-06-16,True,Senior,8.69
1244,Ana,29,Bilbao,Marketing,3978,2022-10-10,True,Junior,0.15
1245,Paula,49,Barcelona,Ventas,5661,2024-12-16,True,Junior,2.65
1246,Elena,37,Zaragoza,IT,4611,2025-08-02,False,Senior,3.37
1247,Elena,24,Valencia,IT,5449,2024-11-14,True,Senior,5.35
1248,Jorge,53,Valladolid,RRHH,2137,2022-08-20,True,Junior,0.72
1249,Pablo,35,Alicante,Finanzas,5704,2021-11-04,True,Senior,3.89
1250,Raúl,46,Valladolid,IT,5733,2025-07-17,False,Junior,8.15
1251,Carmen,32,Valladolid,Ventas,1395,2021-05-15,False,SemiSenior,1.73
1252,Raúl,42,Madrid,Logística,2909,2022-05-01,False,Junior,7.01
1253,Adrián,51,A Coruña,Logística,3184,2020-06-02,False,SemiSenior,4.6
1254,Paula,56,Zaragoza,Operaciones,3213,2024-06-30,True,Junior,0.71
1255,Paula,26,Barcelona,Finanzas,4937,2023-09-07,False,SemiSenior,1.77
1256,Andrés,46,Valencia,Finanzas,4553,2020-06-24,True,Junior,1.41
1257,Andrés,57,Alicante,Marketing,2222,2021-04-04,False,SemiSenior,6.2
1258,María,45,Santander,Ventas,4122,2023-02-23,True,SemiSenior,0.87
1259,Isabel,24,Murcia,RRHH,5879,2023-01-23,True,Junior,8.23
1260,Ana,26,Pamplona,Operaciones,3313,2024-07-18,False,Senior,8.07
1261,Sofía,26,Sevilla,Operaciones,5656,2021-07-04,False,Junior,0.8
1262,Sofía,22,Bilbao,Operaciones,4319,2025-03-29,False,Junior,8.88
1263,Elena,50,Santander,Finanzas,5640,2022-07-09,True,Junior,9.59
1264,Hugo,59,Sevilla,IT,5534,2024-08-29,True,Junior,0.43
1265,Miguel,40,A Coruña,Operaciones,1280,2021-05-08,True,Junior,9.5
1266,Adrián,43,Valencia,Logística,5042,2020-03-17,True,SemiSenior,2.79
1267,Paula,51,Bilbao,Operaciones,2107,2020-04-23,False,SemiSenior,6.65
1268,Pablo,35,Murcia,Finanzas,5157,2022-02-10,True,SemiSenior,1.75
1269,Luis,38,Málaga,Ventas,5079,2025-05-27,False,SemiSenior,8.17
1270,Fernando,43,Santander,Atención Cliente,2440,2020-04-10,True,SemiSenior,8.42
1271,Irene,31,Pamplona,RRHH,1517,2022-02-02,False,Junior,9.78
1272,Fernando,20,Murcia,Marketing,3213,2020-08-14,False,SemiSenior,9.93
1273,Pablo,42,Murcia,RRHH,2654,2025-04-12,False,Senior,0.76
1274,Andrés,53,Madrid,IT,3858,2023-10-29,True,Junior,6.58
1275,Ana,21,Valencia,Logística,1593,2024-04-27,True,SemiSenior,2.73
1276,Irene,27,Madrid,Operaciones,1412,2024-01-16,True,Senior,1.26
1277,María,29,Gijón,Marketing,3298,2023-09-22,False,SemiSenior,1.49
1278,Hugo,52,Valencia,Atención Cliente,4895,2024-05-20,False,Senior,9.36
1279,Hugo,39,Málaga,IT,2712,2020-01-17,True,Junior,6.84
1280,Patricia,40,Gijón,RRHH,2752,2024-11-26,False,SemiSenior,0.5
1281,Natalia,45,Granada,Operaciones,1987,2024-03-11,False,Junior,9.84
1282,Marta,29,A Coruña,IT,2556,2024-03-10,False,Junior,8.08
1283,Jorge,48,Madrid,Operaciones,2634,2022-03-25,True,Senior,3.09
1284,Diego,19,Valladolid,Atención Cliente,2444,2024-07-15,False,Junior,4.71
1285,Pedro,22,Valladolid,Finanzas,2850,2022-03-01,True,Senior,7.27
1286,Irene,53,Bilbao,Ventas,2560,2020-04-11,True,SemiSenior,6.76
1287,Noelia,46,Alicante,Operaciones,4468,2025-02-22,False,Senior,4.63
1288,Sergio,25,Santander,Marketing,2822,2021-04-30,False,Senior,5.12
1289,Hugo,36,Valencia,Operaciones,4823,2020-07-29,False,SemiSenior,0.43
1290,Andrés,20,Bilbao,Operaciones,4103,2023-07-11,True,Senior,5.01
1291,María,46,Bilbao,IT,4274,2021-04-28,True,SemiSenior,3.4
1292,Pablo,50,Gijón,IT,4001,2024-11-11,False,SemiSenior,2.85
1293,Natalia,29,Barcelona,IT,5630,2022-07-07,False,SemiSenior,2.7
1294,María,33,Santander,IT,2427,2020-01-10,True,Junior,6.49
1295,Pablo,28,Alicante,Marketing,5916,2025-05-24,True,Junior,4.29
1296,Adrián,34,Murcia,IT,2191,2022-12-01,False,Junior,4.26
1297,Diego,29,Valladolid,Logística,1863,2021-06-28,False,SemiSenior,1.59
1298,Irene,28,Santander,Logística,5167,2023-11-02,True,Junior,9.62
1299,Luis,36,Alicante,Ventas,5501,2023-01-03,False,SemiSenior,2.24
1300,María,54,Bilbao,Marketing,1645,2020-03-02,False,SemiSenior,4.06
1301,Elena,50,Madrid,Operaciones,4079,2024-04-21,True,SemiSenior,1.9
1302,Ricardo,30,A Coruña,Operaciones,3662,2022-04-10,False,Senior,7.03
1303,Lucía,58,Sevilla,Finanzas,2256,2023-12-19,False,Senior,4.36
1304,Luis,27,Barcelona,Logística,3699,2025-01-27,False,Senior,4.14
1305,Alberto,57,Pamplona,Operaciones,4492,2023-06-17,False,SemiSenior,8.75
1306,Irene,31,Murcia,Operaciones,3956,2023-10-22,False,Junior,7.59
1307,Hugo,41,A Coruña,Finanzas,3695,2021-06-11,False,Senior,5.2
1308,Irene,26,Valencia,Finanzas,5452,2021-05-06,True,Junior,4.69
1309,Sergio,50,Barcelona,Marketing,2282,2022-05-09,False,Junior,9.6
1310,Isabel,31,Madrid,Finanzas,4195,2024-10-31,True,Junior,9.56
1311,Fernando,55,Málaga,Logística,2719,2022-12-21,True,SemiSenior,7.05
1312,Patricia,21,Madrid,RRHH,5874,2021-12-21,False,SemiSenior,7.6
1313,Paula,39,Zaragoza,Ventas,2407,2024-06-01,False,Junior,8.99
1314,María,24,Bilbao,Finanzas,5383,2024-11-01,False,SemiSenior,9.64
1315,Hugo,56,Murcia,Atención Cliente,4234,2025-02-11,False,Junior,0.82
1316,Elena,35,Valladolid,Logística,2230,2021-09-10,False,Junior,9.97
1317,Adrián,47,Bilbao,Finanzas,4842,2024-01-08,True,Junior,7.03
1318,Carmen,55,Zaragoza,Atención Cliente,2357,2023-05-06,False,Junior,5.93
1319,Patricia,41,Barcelona,Marketing,2459,2022-07-18,False,SemiSenior,4.13
1320,Luis,20,Bilbao,RRHH,2855,2022-04-01,True,Junior,3.36
1321,Ricardo,27,Pamplona,RRHH,4473,2020-08-25,False,Junior,8.04
1322,Diego,27,Pamplona,Marketing,3079,2021-07-22,False,Junior,6.54
1323,Diego,57,Murcia,Operaciones,3932,2023-02-11,True,SemiSenior,2.01
1324,Carlos,57,Pamplona,Logística,3854,2025-01-09,False,Senior,6.1
1325,Adrián,38,Murcia,Marketing,2144,2024-11-28,True,SemiSenior,1.41
1326,Raúl,56,Barcelona,Ventas,2316,2021-01-23,True,SemiSenior,4.97
1327,Patricia,28,Santander,Atención Cliente,2673,2023-11-07,True,Senior,5.83
1328,Carmen,47,Zaragoza,Atención Cliente,2267,2020-06-24,True,Junior,6.36
1329,Luis,34,A Coruña,Logística,5610,2023-10-29,True,Junior,1.45
1330,Marta,28,A Coruña,Marketing,3031,2021-12-08,False,SemiSenior,0.96
1331,Jorge,28,Bilbao,Operaciones,3143,2022-07-20,True,Junior,2.59
1332,Elena,36,Alicante,Operaciones,4426,2024-01-25,False,SemiSenior,6.07
1333,Patricia,32,Murcia,Atención Cliente,4983,2022-05-29,False,SemiSenior,9.32
1334,Marta,27,Málaga,Atención Cliente,4503,2024-07-29,True,Junior,7.79
1335,Pablo,32,Bilbao,Logística,3846,2023-01-09,True,SemiSenior,7.46
1336,Carmen,23,Alicante,RRHH,5886,2025-08-29,False,Junior,3.3
1337,Hugo,59,Valencia,IT,5520,2023-08-14,False,Junior,1.12
1338,Andrés,34,Barcelona,Ventas,2171,2021-09-05,False,Senior,8.92
1339,Hugo,22,Santander,Logística,1968,2024-05-23,True,SemiSenior,5.01
1340,Fernando,42,Bilbao,Atención Cliente,3086,2022-04-24,False,Junior,1.01
1341,Luis,55,A Coruña,IT,5210,2023-01-10,False,Junior,5.35
1342,Carmen,33,Granada,Marketing,5831,2020-10-10,False,Junior,6.75
1343,Natalia,54,Gijón,Ventas,4573,2020-09-04,True,Junior,3.2
1344,Carlos,44,A Coruña,Marketing,4512,2023-04-04,False,Junior,0.09
1345,Raúl,49,Granada,Operaciones,2321,2021-01-21,True,Junior,6.22
1346,Fernando,30,Gijón,Finanzas,4043,2025-08-26,False,Senior,0.4
1347,Luis,19,Pamplona,RRHH,2084,2024-11-06,False,Senior,4.33
1348,Lucía,32,Madrid,RRHH,3790,2023-12-21,False,SemiSenior,8.25
1349,Irene,57,Alicante,Operaciones,2130,2024-02-29,True,SemiSenior,9.99
1350,Paula,51,Sevilla,Operaciones,1562,2023-05-17,False,SemiSenior,3.7
1351,Isabel,51,Santander,IT,5843,2020-05-04,True,SemiSenior,0.2
1352,Laura,55,Madrid,Ventas,5489,2022-03-23,False,Senior,4.93
1353,Laura,34,Valencia,Marketing,4490,2022-10-23,False,SemiSenior,2.76
1354,Carmen,31,Sevilla,RRHH,4203,2025-03-09,False,SemiSenior,8.93
1355,Natalia,57,A Coruña,Logística,2352,2021-03-30,False,Senior,7.12
1356,Sergio,42,Madrid,Logística,3944,2022-10-25,False,SemiSenior,4.04
1357,Nuria,30,Madrid,Operaciones,4791,2021-12-13,False,Junior,7.62
1358,Carlos,29,Murcia,IT,3790,2020-10-05,False,Junior,3.41
1359,Alberto,55,Pamplona,IT,2553,2020-08-01,False,SemiSenior,5.22
1360,Adrián,20,Murcia,RRHH,3081,2022-01-26,False,Junior,9.23
1361,Ana,20,Zaragoza,Finanzas,5237,2020-06-19,False,Junior,2.0
1362,Irene,49,A Coruña,Operaciones,2422,2020-05-19,False,Junior,3.13
1363,Natalia,18,Valladolid,Ventas,5815,2021-12-27,True,Junior,8.86
1364,Adrián,25,Málaga,Logística,4826,2021-02-22,False,Senior,4.62
1365,Miguel,60,Valladolid,RRHH,5474,2023-02-22,True,Junior,3.18
1366,Patricia,36,Madrid,Finanzas,3646,2020-02-06,True,Junior,0.37
1367,Lucía,49,Valencia,IT,2274,2021-09-16,False,SemiSenior,4.19
1368,Lucía,38,Granada,Atención Cliente,1362,2022-07-27,True,Junior,5.01
1369,Pablo,21,Málaga,Finanzas,3768,2025-06-16,False,SemiSenior,4.06
1370,Fernando,25,Madrid,Ventas,3116,2023-08-06,False,SemiSenior,2.77
1371,Laura,50,Barcelona,Marketing,1745,2024-12-28,True,Junior,3.69
1372,Jorge,22,Gijón,Marketing,5658,2021-12-11,True,SemiSenior,6.42
1373,Sofía,43,Bilbao,IT,5858,2022-07-19,True,Junior,8.91
1374,Sergio,32,Madrid,Logística,2995,2022-05-20,True,SemiSenior,6.5
1375,Andrés,33,Granada,Atención Cliente,4407,2025-01-10,False,Senior,6.46
1376,Miguel,58,Murcia,Logística,3183,2025-06-08,False,Senior,8.17
1377,Andrés,44,Zaragoza,Marketing,3585,2025-06-15,False,Junior,1.65
1378,Carlos,44,Santander,Finanzas,4195,2024-04-05,True,SemiSenior,3.01
1379,Lucía,33,Bilbao,RRHH,3199,2022-11-07,False,SemiSenior,0.51
1380,Pablo,34,Valladolid,RRHH,5048,2023-01-24,True,Senior,3.5
1381,Nuria,47,Alicante,Finanzas,2109,2025-07-22,False,Junior,9.99
1382,Pedro,19,A Coruña,RRHH,4409,2021-08-11,False,SemiSenior,3.29
1383,Paula,28,Valencia,Atención Cliente,5920,2021-12-18,True,Junior,8.6
1384,Laura,43,Granada,IT,5281,2025-01-30,False,Junior,0.86
1385,Raúl,44,Alicante,Ventas,1419,2022-03-10,False,SemiSenior,4.6
1386,Noelia,21,Barcelona,Logística,1747,2021-05-01,True,SemiSenior,3.51
1387,Carlos,51,Sevilla,Logística,4218,2023-03-06,False,Junior,2.02
1388,Luis,41,Granada,Atención Cliente,5638,2021-11-04,False,Senior,3.73
1389,Paula,28,Barcelona,Marketing,5252,2025-01-18,True,SemiSenior,6.51
1390,Miguel,50,Santander,RRHH,5539,2025-02-24,True,Senior,4.9
1391,Jorge,60,Barcelona,IT,1918,2021-09-25,False,SemiSenior,8.44
1392,Sergio,36,Pamplona,Marketing,3692,2023-01-01,False,Senior,9.05
1393,Ana,30,Granada,Operaciones,4684,2025-07-29,False,SemiSenior,4.82
1394,María,30,Zaragoza,Marketing,4199,2024-03-16,False,Junior,9.82
1395,Fernando,43,Bilbao,RRHH,4930,2021-03-22,False,Junior,0.72
1396,Fernando,20,Málaga,IT,2221,2023-05-07,True,Senior,2.76
1397,Elena,38,Alicante,RRHH,3394,2023-07-07,True,Junior,4.17
1398,Carlos,19,Alicante,Operaciones,3350,2023-09-14,True,Junior,5.83
1399,María,19,Valencia,Finanzas,5712,2020-02-21,False,SemiSenior,5.46
1400,Ricardo,36,Valladolid,Finanzas,2173,2021-09-11,False,Junior,5.68
1401,Raúl,50,Pamplona,Logística,2766,2024-11-04,False,Junior,8.96
1402,Pedro,55,Valencia,Ventas,1305,2021-05-14,True,SemiSenior,2.78
1403,Raúl,21,Granada,Marketing,1928,2021-09-12,False,Junior,8.17
1404,Nuria,28,Sevilla,Finanzas,5909,2021-10-29,False,SemiSenior,5.58
1405,Carlos,36,Gijón,RRHH,5269,2021-01-02,True,Junior,4.9
1406,Marta,42,Sevilla,Logística,2444,2020-11-17,True,SemiSenior,2.99
1407,Carlos,60,Bilbao,IT,4570,2021-12-19,False,Junior,3.04
1408,Jorge,47,Zaragoza,IT,4047,2024-12-14,False,SemiSenior,3.88
1409,Carlos,41,Málaga,Marketing,5552,2020-01-04,False,Junior,7.64
1410,Andrés,20,Sevilla,RRHH,2641,2021-08-09,True,Junior,4.77
1411,Pedro,21,A Coruña,Logística,5973,2020-05-05,False,Senior,1.54
1412,Miguel,24,Madrid,RRHH,2979,2023-03-08,True,Junior,7.6
1413,Paula,46,Pamplona,RRHH,4641,2021-06-02,True,SemiSenior,6.63
1414,Noelia,32,Madrid,Ventas,3109,2024-06-27,False,Junior,9.49
1415,Natalia,28,Málaga,RRHH,4424,2023-04-25,True,Junior,5.29
1416,Diego,46,Santander,Finanzas,2808,2024-06-10,False,Junior,6.54
1417,Natalia,53,Sevilla,Finanzas,5248,2023-08-07,False,Senior,4.79
1418,Lucía,36,Barcelona,Finanzas,4260,2022-06-26,True,Junior,6.81
1419,Noelia,55,Alicante,RRHH,2586,2024-11-17,True,Junior,4.36
