order_id,fecha,cliente,producto,categoria,precio_unitario,cantidad,ciudad,metodo_pago
2654,2025-01-04,Chita Esteve,Pelota,Juguetes,652,1,Madrid,Tarjeta
2655,2025-02-18,Sol Quero Palomo,Monitor,Electrónica,1470,1,Valencia,Tarjeta
2656,2025-04-25,Rodrigo Marcos,Balón,Deportes,325,5,Zaragoza,Transferencia
2657,2024-10-31,Eliana Llanos Sales,Pesas,Deportes,200,5,Málaga,PayPal
2658,2025-09-10,Jerónimo Yáñez Chico,Monitor,Electrónica,341,2,Málaga,Transferencia
2659,2025-03-11,Socorro Lillo-Guardiola,Portátil,Electrónica,428,3,Valencia,Tarjeta
2660,2025-03-02,Ainara Pazos Casares,Puzzle,Juguetes,314,1,Sevilla,Tarjeta
2661,2025-03-25,Guadalupe Samper-Sierra,Mesa,Hogar,1217,3,Málaga,Transferencia
2662,2025-04-29,Sara de Sarabia,Balón,Deportes,314,3,Murcia,Transferencia
2663,2025-03-28,Cebrián Peiró,Bicicleta,Deportes,817,3,Zaragoza,Transferencia
2664,2025-02-20,Melchor Ropero,Lámpara,Hogar,207,2,Madrid,Transferencia
2665,2025-02-08,Pascuala Cabanillas Aguirre,Cafetera,Hogar,441,4,Valencia,PayPal
2666,2025-02-08,Pepito Anaya Valdés,Consola portátil,Juguetes,986,1,Málaga,PayPal
2667,2024-10-16,Marina Pintor-Marco,Portátil,Electrónica,1387,3,Barcelona,Tarjeta
2668,2025-02-01,Trinidad Néstor Soto Peralta,Portátil,Electrónica,628,3,Zaragoza,Transferencia
2669,2024-10-23,Jordi Pedrero-Jover,Aspiradora,Hogar,796,5,Málaga,PayPal
2670,2025-01-07,Tamara Rojas Teruel,Mesa,Hogar,709,1,Valencia,Tarjeta
2671,2024-10-06,Roberta Andrea Jaén Ayala,Camiseta,Ropa,17,2,Barcelona,Tarjeta
2672,2025-06-02,Carlos Sánchez Agudo,Mesa,Hogar,680,5,Valencia,Tarjeta
2673,2025-01-20,Cristina Dávila Quintana,Bicicleta,Deportes,788,1,Madrid,Tarjeta
2674,2025-08-20,Eva María de Bas,Chaqueta,Ropa,1485,4,Madrid,PayPal
2675,2024-10-22,Evangelina Sotelo Varela,Pesas,Deportes,1149,2,Murcia,Transferencia
2676,2025-09-15,Bibiana Fernandez Almeida,Muñeca,Juguetes,49,3,Sevilla,PayPal
2677,2025-09-11,Plinio Villar Amorós,Gorra,Ropa,1465,1,Málaga,PayPal
2678,2025-06-23,Amalia Beltrán Múñiz,Gorra,Ropa,584,1,Barcelona,Transferencia
2679,2025-08-12,Segismundo Vigil-Araujo,Lámpara,Hogar,1043,3,Barcelona,Transferencia
2680,2025-01-16,María Abellán Raya,Silla,Hogar,343,3,Málaga,Tarjeta
2681,2025-08-20,Macaria Araujo Tomás,Coche teledirigido,Juguetes,1282,2,Valencia,Tarjeta
2682,2025-02-18,Victor Gallart Coronado,Zapatillas,Ropa,175,4,Zaragoza,Transferencia
2683,2025-07-11,Duilio Asdrubal Campo Arévalo,Raqueta,Deportes,55,3,Sevilla,PayPal
2684,2025-09-28,Máximo Montserrat-Leon,Gorra,Ropa,1294,1,Barcelona,Tarjeta
2685,2025-04-18,Lorena Conesa Clavero,Pantalón,Ropa,320,4,Bilbao,Tarjeta
2686,2025-07-30,Carmelo Marti Amador,Raqueta,Deportes,915,3,Valencia,PayPal
2687,2025-09-26,Pili Coll-Lledó,Portátil,Electrónica,422,2,Madrid,PayPal
2688,2025-07-17,Antonio Cases Llano,Chaqueta,Ropa,601,3,Madrid,Transferencia
2689,2025-09-04,Juan Antonio Barrio Sánchez,Puzzle,Juguetes,186,3,Málaga,Tarjeta
2690,2025-07-26,Rogelio Albano Fuster Angulo,Gorra,Ropa,429,2,Bilbao,Tarjeta
2691,2025-08-14,Alejo Mascaró,Coche teledirigido,Juguetes,1392,4,Bilbao,Transferencia
2692,2025-01-14,Cirino Huerta Aguilera,Silla,Hogar,109,3,Bilbao,Tarjeta
2693,2024-10-18,Esther Gomis Gallardo,Puzzle,Juguetes,179,4,Zaragoza,Tarjeta
2694,2024-10-31,Graciano de Guardia,Bicicleta,Deportes,575,1,Murcia,Transferencia
2695,2025-02-09,Milagros Puente-Manzanares,Puzzle,Juguetes,98,4,Málaga,Tarjeta
2696,2025-03-14,Sancho Andrade Arribas,Patines,Deportes,183,4,Sevilla,Tarjeta
2697,2025-02-13,Leocadio Serrano Calvet,Puzzle,Juguetes,1345,1,Valencia,Tarjeta
2698,2025-07-20,Noemí del Rivero,Muñeca,Juguetes,552,4,Málaga,Transferencia
2699,2024-11-24,León Pinto Montoya,Aspiradora,Hogar,72,2,Murcia,Transferencia
2700,2025-03-19,Isabel Sabater Pina,Lámpara,Hogar,990,3,Sevilla,Tarjeta
2701,2025-08-19,Isidoro Dueñas Marqués,Auriculares,Electrónica,1221,4,Bilbao,Transferencia
2702,2025-07-10,Modesto Alcalde Narváez,Auriculares,Electrónica,640,2,Madrid,PayPal
2703,2025-01-23,Jerónimo Planas Valenzuela,Pantalón,Ropa,1387,3,Madrid,Tarjeta
2704,2024-10-02,Amelia Morillo Pinto,Smartphone,Electrónica,299,2,Sevilla,Tarjeta
2705,2025-04-11,Marcia Fuertes Ríos,Gorra,Ropa,264,3,Madrid,Tarjeta
2706,2025-06-24,Benita Teruel,Raqueta,Deportes,504,3,Madrid,Tarjeta
2707,2025-02-08,Cirino Arturo Manzanares Izaguirre,Puzzle,Juguetes,966,1,Bilbao,Tarjeta
2708,2025-06-15,Jovita del Gordillo,Portátil,Electrónica,672,1,Málaga,Transferencia
2709,2024-11-21,Elba Pedraza Rodriguez,Coche teledirigido,Juguetes,249,4,Murcia,PayPal
2710,2025-08-21,Sandra Alcolea Hoyos,Puzzle,Juguetes,596,2,Murcia,Tarjeta
2711,2025-08-24,Raquel Vázquez,Portátil,Electrónica,453,2,Bilbao,Transferencia
2712,2025-09-02,Jeremías Domingo,Portátil,Electrónica,861,4,Bilbao,Tarjeta
2713,2025-07-29,Ramona Amores Juárez,Pantalón,Ropa,1480,3,Barcelona,Tarjeta
2714,2024-09-29,Sebastián Montenegro Ochoa,Gorra,Ropa,519,3,Bilbao,PayPal
2715,2025-02-27,Celso Vázquez-Solera,Auriculares,Electrónica,708,1,Sevilla,Tarjeta
2716,2025-05-27,Juan Carlos Arroyo Piquer,Puzzle,Juguetes,71,4,Sevilla,Tarjeta
2717,2025-06-07,Isaías Almansa-Sarabia,Puzzle,Juguetes,1484,1,Sevilla,Tarjeta
2718,2024-12-28,Miguel Rincón-Aguilera,Lámpara,Hogar,1267,1,Murcia,Tarjeta
2719,2025-09-28,Isaac Rivera Camacho,Cafetera,Hogar,732,4,Valencia,Transferencia
2720,2025-02-04,Benito Hermenegildo Fuente Garzón,Zapatillas,Ropa,71,5,Murcia,PayPal
2721,2024-10-03,Ricardo Priego Barros,Smartphone,Electrónica,1177,5,Sevilla,Tarjeta
2722,2024-11-25,Albina Toro Amo,Camiseta,Ropa,111,4,Madrid,PayPal
2723,2025-04-01,Candela Mateos Ledesma,Pesas,Deportes,76,1,Zaragoza,Transferencia
2724,2025-09-13,Benita Vega Roura,Tablet,Electrónica,1409,4,Málaga,Tarjeta
2725,2025-07-07,Eulalia Olivares Fábregas,Lámpara,Hogar,62,5,Sevilla,PayPal
2726,2025-09-23,Cloe Vilma Clemente Atienza,Bicicleta,Deportes,167,1,Valencia,PayPal
2727,2025-08-21,Jenaro de Lara,Puzzle,Juguetes,481,2,Málaga,PayPal
2728,2025-05-13,Mar Escalona Vigil,Bicicleta,Deportes,261,4,Barcelona,Tarjeta
2729,2024-10-04,Toribio Gálvez Girón,Smartphone,Electrónica,1074,5,Sevilla,PayPal
2730,2025-02-02,Alba Contreras Cid,Consola portátil,Juguetes,162,3,Barcelona,Transferencia
2731,2024-10-05,Julio Boix Oliveras,Raqueta,Deportes,1220,2,Bilbao,Transferencia
2732,2024-11-03,Consuelo Berenguer Amor,Silla,Hogar,671,1,Barcelona,PayPal
2733,2024-11-15,Selena Reina Bello,Bicicleta,Deportes,220,5,Bilbao,PayPal
2734,2024-11-16,Amelia Niño,Balón,Deportes,998,3,Murcia,PayPal
2735,2025-07-30,Olga Serna-Gordillo,Pelota,Juguetes,257,3,Zaragoza,Tarjeta
2736,2025-04-27,Feliciana Dominga Naranjo Madrid,Silla,Hogar,1179,4,Valencia,Transferencia
2737,2025-07-25,Sosimo de Acosta,Silla,Hogar,1088,5,Barcelona,PayPal
2738,2025-01-26,Jimena Hoyos Méndez,Cafetera,Hogar,266,2,Murcia,PayPal
2739,2025-01-24,Abel Menendez Frías,Coche teledirigido,Juguetes,39,2,Sevilla,Tarjeta
2740,2025-04-23,Luis Ángel Diez Verdejo,Mesa,Hogar,208,5,Bilbao,Transferencia
2741,2024-11-18,Adrián Campoy Sierra,Raqueta,Deportes,1414,5,Madrid,PayPal
2742,2025-05-18,Abril Asensio-Cabello,Silla,Hogar,125,5,Zaragoza,Transferencia
2743,2025-04-26,Purificación Ortega Peláez,Cafetera,Hogar,887,3,Murcia,PayPal
2744,2025-07-02,Jose Luis Piñeiro Olmo,Balón,Deportes,563,3,Barcelona,Transferencia
2745,2024-11-27,Tecla Aparicio-Gonzalez,Silla,Hogar,291,2,Bilbao,Transferencia
2746,2025-05-01,Aarón Tomé Escolano,Cafetera,Hogar,303,5,Málaga,Transferencia
2747,2025-04-12,Yolanda Barrios Zamora,Balón,Deportes,1426,5,Murcia,Tarjeta
2748,2025-03-04,Matías Cabello Alvarado,Patines,Deportes,560,3,Madrid,Tarjeta
2749,2025-09-13,Eliseo Sabater-Miranda,Portátil,Electrónica,1236,1,Madrid,Transferencia
2750,2024-10-08,Vidal Chico Armengol,Bicicleta,Deportes,131,2,Madrid,Tarjeta
2751,2025-01-15,Malena Larrea Losada,Zapatillas,Ropa,593,4,Sevilla,PayPal
2752,2024-10-21,Vito Aarón Yuste Figueras,Silla,Hogar,876,1,Bilbao,Transferencia
2753,2024-10-04,Coral Maricela Macías Cuadrado,Puzzle,Juguetes,656,1,Zaragoza,Tarjeta
2754,2024-10-06,Sabina Sánchez Aramburu,Aspiradora,Hogar,1478,1,Zaragoza,Transferencia
2755,2024-12-23,Fortunato Giralt Villa,Pesas,Deportes,1191,3,Bilbao,PayPal
2756,2024-09-29,Victor Miranda Rivero,Patines,Deportes,1158,2,Zaragoza,Tarjeta
2757,2025-04-12,Octavia Alvarez Chaparro,Gorra,Ropa,1080,1,Valencia,PayPal
2758,2025-05-27,Eliana Mora,Cafetera,Hogar,1472,1,Valencia,Tarjeta
2759,2024-11-27,Alejandro Velasco Plana,Patines,Deportes,1004,3,Madrid,PayPal
2760,2025-05-24,Sosimo Mena Portillo,Zapatillas,Ropa,201,2,Valencia,Transferencia
2761,2024-11-15,Ramiro Linares Gámez,Portátil,Electrónica,1001,2,Málaga,Tarjeta
2762,2025-07-29,Carmela Román-Cuervo,Aspiradora,Hogar,1442,1,Barcelona,PayPal
2763,2025-02-20,Marcela de Iglesia,Pelota,Juguetes,872,1,Sevilla,Transferencia
2764,2025-04-04,Yésica Mariscal Marco,Tablet,Electrónica,1289,2,Valencia,PayPal
2765,2025-06-06,Rosaura Cepeda Acedo,Cafetera,Hogar,880,4,Sevilla,Transferencia
2766,2024-10-03,Lara Chamorro Busquets,Auriculares,Electrónica,352,2,Málaga,Transferencia
2767,2025-06-09,Felix Jaume Sobrino,Bicicleta,Deportes,1049,2,Zaragoza,Tarjeta
2768,2025-06-22,Iris Amaya Vall,Camiseta,Ropa,780,2,Valencia,Transferencia
2769,2024-11-23,Hilda Agudo-Palomo,Lámpara,Hogar,1362,4,Zaragoza,Transferencia
2770,2025-01-25,Roldán Adán Cámara Tena,Silla,Hogar,761,3,Málaga,Tarjeta
2771,2025-04-27,Vasco Godoy Jáuregui,Patines,Deportes,577,2,Madrid,PayPal
2772,2025-03-18,Efraín Fiol Cerdá,Silla,Hogar,433,4,Madrid,Tarjeta
2773,2025-02-27,Pepita Xiomara Mateu Arellano,Auriculares,Electrónica,1139,1,Valencia,PayPal
2774,2025-07-21,Sandalio Rincón Narváez,Portátil,Electrónica,874,4,Zaragoza,Tarjeta
2775,2025-08-23,Jesús González-Trillo,Lámpara,Hogar,510,2,Murcia,Tarjeta
2776,2025-08-18,Eustaquio Huerta-Sanmiguel,Puzzle,Juguetes,98,3,Madrid,PayPal
2777,2025-06-13,Raimundo del Tamayo,Camiseta,Ropa,402,4,Sevilla,Transferencia
2778,2025-05-10,Amado Batlle Badía,Monitor,Electrónica,1288,5,Valencia,PayPal
2779,2025-01-13,Germán Peiró Aragón,Mesa,Hogar,68,5,Murcia,Transferencia
2780,2025-06-28,Obdulia Alfaro Bautista,Aspiradora,Hogar,222,5,Madrid,Transferencia
2781,2025-07-23,Florentina Palomar Barceló,Chaqueta,Ropa,195,5,Bilbao,Tarjeta
2782,2025-06-03,Juan Pablo Donaire Cerro,Raqueta,Deportes,1081,2,Sevilla,Transferencia
2783,2025-09-29,Tamara Palmer Ayuso,Camiseta,Ropa,744,2,Málaga,PayPal
2784,2025-06-11,Carina Castañeda Pascual,Aspiradora,Hogar,460,1,Barcelona,Tarjeta
2785,2025-08-27,Gilberto Borrás Valle,Raqueta,Deportes,237,5,Bilbao,PayPal
2786,2025-06-17,Jacobo Ramón Viñas,Raqueta,Deportes,418,5,Murcia,Tarjeta
2787,2025-04-19,Aarón Cosme Olmedo Solera,Pelota,Juguetes,78,5,Zaragoza,Transferencia
2788,2025-09-16,Salomón Quero Antón,Raqueta,Deportes,1007,4,Valencia,Transferencia
2789,2025-05-04,Pascuala Amarilis Bermúdez Carrera,Pantalón,Ropa,1085,5,Málaga,Transferencia
2790,2024-12-14,Emilia Vera Perez,Raqueta,Deportes,484,3,Madrid,Transferencia
2791,2025-05-10,Araceli del Nebot,Patines,Deportes,1146,1,Sevilla,Tarjeta
2792,2025-04-21,Alejandra Calleja Castilla,Pesas,Deportes,1495,4,Málaga,Transferencia
2793,2025-06-17,Luz Ferreras Torrents,Mesa,Hogar,1242,3,Madrid,PayPal
2794,2024-11-16,Felicidad Manjón Soler,Silla,Hogar,52,1,Murcia,Tarjeta
2795,2025-05-26,Eliana Alvarez Bilbao,Pelota,Juguetes,878,2,Madrid,Tarjeta
2796,2025-04-28,Heliodoro Mur,Bicicleta,Deportes,1307,1,Bilbao,PayPal
2797,2025-02-28,Danilo Mateos Villaverde,Monitor,Electrónica,990,1,Zaragoza,PayPal
2798,2024-10-14,Paca de Frías,Balón,Deportes,1271,5,Barcelona,Transferencia
2799,2025-03-29,Leocadio del Cózar,Muñeca,Juguetes,715,2,Madrid,PayPal
2800,2024-12-23,Agustín Herranz Borrás,Coche teledirigido,Juguetes,352,5,Barcelona,Transferencia
2801,2024-10-30,María Del Carmen Fabra Bayona,Camiseta,Ropa,260,3,Valencia,PayPal
2802,2025-04-07,Ana Sofía Juanita Gomila Alsina,Camiseta,Ropa,1007,3,Valencia,PayPal
2803,2025-07-01,Ovidio Somoza,Mesa,Hogar,839,2,Bilbao,Transferencia
2804,2025-07-28,Itziar Adadia-Gelabert,Balón,Deportes,153,3,Barcelona,PayPal
2805,2025-09-23,Alfredo Gibert Lobo,Gorra,Ropa,683,1,Bilbao,PayPal
2806,2025-04-18,Benigna Ferrández Torrens,Zapatillas,Ropa,1148,4,Zaragoza,Tarjeta
2807,2025-01-01,Chus Carrión-Arranz,Balón,Deportes,658,5,Málaga,PayPal
2808,2025-05-20,Prudencio Iniesta Nogués,Mesa,Hogar,1065,3,Málaga,PayPal
2809,2024-11-23,Tito del Abascal,Aspiradora,Hogar,770,1,Sevilla,PayPal
2810,2025-07-26,Lara Almansa Guardiola,Monitor,Electrónica,994,4,Barcelona,PayPal
2811,2024-11-26,Tadeo Peña,Coche teledirigido,Juguetes,403,3,Zaragoza,Transferencia
2812,2025-06-10,Jose Angel del Lago,Lámpara,Hogar,496,5,Madrid,Transferencia
2813,2025-09-05,María José Alvarado Cruz,Lámpara,Hogar,168,4,Zaragoza,Transferencia
2814,2024-12-20,Pedro Atienza Roig,Raqueta,Deportes,465,4,Madrid,Tarjeta
2815,2025-03-11,Amado del Aranda,Consola portátil,Juguetes,354,1,Zaragoza,Transferencia
2816,2024-10-01,Óscar Delgado Cabrera,Camiseta,Ropa,527,5,Valencia,Tarjeta
2817,2025-02-20,María Cristina Juana Rosa Aguilar,Zapatillas,Ropa,190,4,Bilbao,Tarjeta
2818,2025-07-02,Clemente Carrera Segovia,Smartphone,Electrónica,341,2,Madrid,Transferencia
2819,2024-12-08,Curro Hervás Montserrat,Camiseta,Ropa,796,2,Madrid,Transferencia
2820,2025-08-20,Anacleto Casanova Tamayo,Auriculares,Electrónica,102,2,Zaragoza,Transferencia
2821,2024-10-15,Balduino Cirino Miralles Cerdán,Camiseta,Ropa,544,2,Barcelona,Tarjeta
2822,2025-07-02,Norberto Chaves Vilaplana,Muñeca,Juguetes,1222,5,Zaragoza,Transferencia
2823,2025-04-22,Brígida Quintanilla Santana,Pesas,Deportes,758,4,Málaga,Tarjeta
2824,2025-06-13,Dan Cobos-Asenjo,Patines,Deportes,804,4,Bilbao,Transferencia
2825,2025-01-23,Cruz Dulce Balaguer Becerra,Gorra,Ropa,1320,4,Málaga,Transferencia
2826,2024-10-27,Maribel del Espinosa,Zapatillas,Ropa,1281,2,Zaragoza,Tarjeta
2827,2024-12-23,Olimpia Carro Canet,Raqueta,Deportes,933,1,Sevilla,PayPal
2828,2025-02-16,Pascual Olivé Caballero,Camiseta,Ropa,1433,5,Madrid,Transferencia
2829,2025-03-04,Alicia Bernal Tello,Lámpara,Hogar,730,2,Madrid,PayPal
2830,2025-04-26,Cristóbal Montesinos-Arnal,Muñeca,Juguetes,1295,2,Málaga,Tarjeta
2831,2025-08-17,José Fiol Baena,Lámpara,Hogar,615,3,Zaragoza,Transferencia
2832,2024-12-02,Luis Crespi,Mesa,Hogar,1397,2,Murcia,PayPal
2833,2025-03-23,Itziar Manso,Portátil,Electrónica,299,1,Bilbao,Transferencia
2834,2025-06-06,Amílcar Rómulo Mora Mate,Smartphone,Electrónica,642,1,Barcelona,Transferencia
2835,2024-11-04,Lilia Cuervo Boada,Mesa,Hogar,643,5,Barcelona,PayPal
2836,2025-02-10,Vinicio Criado,Portátil,Electrónica,761,1,Barcelona,Transferencia
2837,2025-05-23,Casemiro César Clemente Mayo,Raqueta,Deportes,349,4,Valencia,PayPal
2838,2024-12-18,César Castillo Alsina,Silla,Hogar,550,3,Murcia,Transferencia
2839,2025-03-13,Héctor Borrell Torres,Mesa,Hogar,416,3,Barcelona,Transferencia
2840,2025-03-07,Gonzalo Torrens Solera,Balón,Deportes,620,5,Murcia,Tarjeta
2841,2024-10-03,Consuelo Pastora Amat Carrera,Aspiradora,Hogar,429,2,Barcelona,PayPal
2842,2025-04-27,Lupe Castro Vilar,Pesas,Deportes,644,5,Zaragoza,Transferencia
2843,2024-11-04,Nico Ríos Roig,Bicicleta,Deportes,1413,4,Murcia,Transferencia
2844,2025-08-24,Julia Quintanilla Tenorio,Portátil,Electrónica,275,2,Barcelona,Tarjeta
2845,2025-02-06,Manuela Valenzuela Artigas,Pelota,Juguetes,1498,1,Valencia,Transferencia
2846,2024-10-06,Maristela Pi Dueñas,Mesa,Hogar,1197,3,Málaga,PayPal
2847,2025-08-11,Lola Tejada Adadia,Puzzle,Juguetes,724,3,Murcia,Tarjeta
2848,2025-02-21,Horacio Porta Giménez,Zapatillas,Ropa,1276,5,Sevilla,PayPal
2849,2024-11-08,Emigdio Giménez Morcillo,Gorra,Ropa,1388,3,Zaragoza,Transferencia
2850,2024-11-09,Jordán Ariza Rosales,Patines,Deportes,539,3,Madrid,PayPal
2851,2024-11-01,Ángeles Matilde Bilbao Juárez,Zapatillas,Ropa,484,4,Valencia,Transferencia
2852,2025-03-16,Gisela Gabaldón Meléndez,Muñeca,Juguetes,394,2,Valencia,Transferencia
2853,2025-05-18,Manu Oller-Aranda,Coche teledirigido,Juguetes,798,5,Madrid,Tarjeta
2854,2025-09-27,Josué Naranjo Recio,Bicicleta,Deportes,674,5,Málaga,Transferencia
2855,2025-01-11,Adoración Ferrera Contreras,Auriculares,Electrónica,1127,2,Málaga,PayPal
2856,2025-07-24,Martirio Girona-Galindo,Pelota,Juguetes,1130,5,Barcelona,PayPal
2857,2025-02-09,Manolo Teófilo Alberdi Cabrero,Chaqueta,Ropa,503,4,Málaga,Transferencia
2858,2025-03-02,Consuela Viñas Palomino,Puzzle,Juguetes,519,4,Valencia,Tarjeta
2859,2024-11-09,León Olivé Pelayo,Silla,Hogar,770,5,Murcia,Transferencia
2860,2025-06-17,Rosendo de Martorell,Camiseta,Ropa,1056,4,Madrid,Transferencia
2861,2025-04-30,Jacinto de Solé,Portátil,Electrónica,801,1,Bilbao,Tarjeta
2862,2024-11-22,Prudencia Pareja Lillo,Lámpara,Hogar,1161,5,Madrid,Transferencia
2863,2025-09-11,Julio César Arnal Company,Bicicleta,Deportes,778,2,Murcia,Tarjeta
2864,2025-03-11,Jose Miguel Lisandro Romeu Salas,Muñeca,Juguetes,713,2,Zaragoza,Transferencia
2865,2025-04-22,Remigio Boada Silva,Zapatillas,Ropa,1142,5,Murcia,Tarjeta
2866,2025-09-27,Melisa Perea Escamilla,Silla,Hogar,1399,1,Málaga,Transferencia
2867,2025-04-25,Abraham Barba Fuentes,Puzzle,Juguetes,1026,1,Sevilla,PayPal
2868,2025-08-27,Gema del Peral,Pantalón,Ropa,1400,5,Barcelona,Transferencia
2869,2025-02-07,Eloy Martin Batalla,Patines,Deportes,979,5,Valencia,PayPal
2870,2024-11-26,Jose Ramón Ibáñez Grande,Camiseta,Ropa,1089,2,Murcia,Tarjeta
2871,2025-04-11,Leonel Diaz Rivero,Auriculares,Electrónica,1269,5,Murcia,Transferencia
2872,2024-11-14,Roberta del Coronado,Chaqueta,Ropa,527,2,Bilbao,Transferencia
2873,2024-11-16,Eliseo Arribas,Camiseta,Ropa,373,2,Murcia,PayPal
2874,2025-07-19,Nilda Correa Cadenas,Monitor,Electrónica,1231,2,Murcia,Transferencia
2875,2025-09-16,Lucio Moll Lorenzo,Camiseta,Ropa,720,3,Sevilla,Transferencia
2876,2024-12-07,Raquel Lasa Cortés,Aspiradora,Hogar,262,2,Murcia,Tarjeta
2877,2025-08-05,María Carmen Arellano Calatayud,Puzzle,Juguetes,679,3,Sevilla,Tarjeta
2878,2025-06-20,Nicolás Egea Fuertes,Auriculares,Electrónica,1358,4,Bilbao,Tarjeta
2879,2025-01-31,Ernesto Bautista,Monitor,Electrónica,443,5,Málaga,Tarjeta
2880,2024-11-06,Silvio Jerez Alemany,Gorra,Ropa,1040,5,Sevilla,PayPal
2881,2025-08-23,Jenny Trillo Riba,Mesa,Hogar,960,1,Barcelona,Transferencia
2882,2025-09-10,Javier Barón-Toledo,Pesas,Deportes,1417,1,Bilbao,PayPal
2883,2025-09-28,Evelia Roxana Roda Sabater,Pesas,Deportes,109,3,Madrid,Transferencia
2884,2025-08-06,Teobaldo Alemany,Camiseta,Ropa,1077,3,Murcia,Transferencia
2885,2025-05-26,Kike Manjón Quiroga,Zapatillas,Ropa,693,5,Valencia,PayPal
2886,2024-12-17,Paca Portero Jordán,Raqueta,Deportes,166,3,Málaga,PayPal
2887,2025-06-23,José Antonio Corominas Arenas,Gorra,Ropa,854,2,Zaragoza,Tarjeta
2888,2025-02-25,Marcelo del Guerra,Pelota,Juguetes,107,2,Málaga,PayPal
2889,2025-05-30,Eufemia Andrés Vilalta,Pantalón,Ropa,147,1,Zaragoza,Tarjeta
2890,2025-09-13,Carmina Neira-Villa,Cafetera,Hogar,233,4,Madrid,PayPal
2891,2024-11-01,Dani del Cano,Zapatillas,Ropa,544,4,Zaragoza,PayPal
2892,2025-09-29,Natanael Landa Soria,Tablet,Electrónica,1032,3,Valencia,Tarjeta
2893,2024-10-27,Gertrudis Torres Carballo,Chaqueta,Ropa,1166,1,Málaga,Tarjeta
2894,2025-08-15,Consuela Pintor-Mayo,Aspiradora,Hogar,1107,3,Valencia,Tarjeta
2895,2025-09-11,Socorro Odalis Llobet Arce,Smartphone,Electrónica,1233,5,Zaragoza,Transferencia
2896,2025-03-24,Leandra Villegas Acevedo,Patines,Deportes,237,1,Zaragoza,PayPal
2897,2025-06-29,Eligia Borrego,Balón,Deportes,959,2,Sevilla,Transferencia
2898,2025-08-24,Florencio Alberto Garrido,Coche teledirigido,Juguetes,647,2,Málaga,Tarjeta
2899,2024-10-07,Noemí Asensio Peñas,Lámpara,Hogar,877,3,Málaga,Tarjeta
2900,2025-06-29,Jose Carlos Simó Valdés,Coche teledirigido,Juguetes,236,1,Madrid,Tarjeta
2901,2025-09-01,Victor Manuel Farré-Corral,Tablet,Electrónica,952,3,Sevilla,Tarjeta
2902,2025-03-30,Purificación Marcia Carreras Barrios,Aspiradora,Hogar,224,2,Málaga,PayPal
2903,2025-09-07,Eutimio Larrea Acosta,Pantalón,Ropa,1206,2,Murcia,Transferencia
2904,2025-09-29,Martín Pedrero Cabañas,Silla,Hogar,997,1,Madrid,Transferencia
2905,2025-02-05,Francisca Roura Borrego,Patines,Deportes,456,5,Valencia,Transferencia
2906,2025-01-17,Almudena Mena,Patines,Deportes,559,4,Murcia,Tarjeta
2907,2025-01-20,Jorge Tejera Campo,Gorra,Ropa,450,4,Sevilla,PayPal
2908,2024-12-12,Eladio Balaguer,Silla,Hogar,1337,5,Bilbao,PayPal
2909,2025-09-18,Aureliano Guillén Lucas,Bicicleta,Deportes,1036,5,Bilbao,Tarjeta
2910,2024-10-20,Chucho Vall Matas,Balón,Deportes,757,3,Barcelona,PayPal
2911,2024-10-19,Clemente Cuadrado Reina,Silla,Hogar,393,4,Madrid,PayPal
2912,2025-04-07,Remedios Mesa Soto,Pesas,Deportes,794,4,Barcelona,Tarjeta
2913,2024-11-21,Buenaventura Ortiz Colom,Raqueta,Deportes,411,2,Murcia,Transferencia
2914,2025-08-01,Eutimio Milla Cabañas,Aspiradora,Hogar,1301,1,Zaragoza,Tarjeta
2915,2025-02-03,Nando de Zurita,Zapatillas,Ropa,78,2,Madrid,Transferencia
2916,2025-05-23,Maite Garrido Colomer,Pelota,Juguetes,146,1,Málaga,Transferencia
2917,2025-08-08,Felicia Águeda Diéguez Bustamante,Portátil,Electrónica,1428,1,Madrid,PayPal
2918,2025-09-01,Marcio Aragón-Sáenz,Aspiradora,Hogar,418,4,Barcelona,Transferencia
2919,2025-09-07,Mercedes Figueroa Ochoa,Balón,Deportes,578,2,Madrid,Tarjeta
2920,2025-06-30,Josep Antúnez Borrego,Cafetera,Hogar,671,4,Sevilla,Tarjeta
2921,2025-07-05,Elena Chaves Palacio,Smartphone,Electrónica,1178,1,Málaga,Tarjeta
2922,2024-09-30,Juan Carlos Sáez Perales,Zapatillas,Ropa,888,1,Málaga,Transferencia
2923,2025-08-23,Malena Arnal Quintero,Raqueta,Deportes,498,1,Murcia,PayPal
2924,2025-06-25,Melchor Luján-Bou,Balón,Deportes,1292,2,Zaragoza,Tarjeta
2925,2025-08-20,José Palmer Durán,Consola portátil,Juguetes,917,5,Sevilla,PayPal
2926,2025-02-22,Santiago Querol-Aragón,Raqueta,Deportes,775,5,Bilbao,PayPal
2927,2024-11-11,Adelardo Diego Almeida,Camiseta,Ropa,225,5,Murcia,Transferencia
2928,2024-10-01,Ariadna del Vergara,Mesa,Hogar,970,1,Barcelona,Transferencia
2929,2025-06-01,Felicidad Rius Hidalgo,Chaqueta,Ropa,99,2,Málaga,PayPal
2930,2024-11-01,Benigno Heras Frutos,Raqueta,Deportes,1087,5,Málaga,Transferencia
2931,2024-10-07,Mariana Miralles-Riquelme,Smartphone,Electrónica,637,1,Madrid,Transferencia
